edge_index,u_lon,u_lat,v_lon,v_lat
4706,-122.3924718,37.7300609,-122.3927538,37.7292753
4707,-122.3924718,37.7300609,-122.3923011,37.7300183
4708,-122.3927538,37.7292753,-122.3935945,37.7294215
4709,-122.3927538,37.7292753,-122.3925764,37.7292371
4710,-122.3927538,37.7292753,-122.3930129,37.7285572
4711,-122.3930129,37.7285572,-122.3930464,37.7284758
4712,-122.3930129,37.7285572,-122.3928524,37.7284624
4713,-122.3930129,37.7285572,-122.3934576,37.7287501
4714,-122.3933328,37.7277867,-122.393654,37.7270264
4715,-122.3933328,37.7277867,-122.3931812,37.7277026
4716,-122.3933328,37.7277867,-122.3935485,37.7279131
4717,-122.3933328,37.7277867,-122.3930464,37.7284758
4718,-122.393654,37.7270264,-122.3935235,37.7269535
4719,-122.393654,37.7270264,-122.3939964,37.7262868
4720,-122.393654,37.7270264,-122.3941241,37.7272927
4721,-122.3939964,37.7262868,-122.3938239,37.7262329
4722,-122.3939964,37.7262868,-122.3941241,37.7272927
4723,-122.3939964,37.7262868,-122.3943538,37.7255489
4724,-122.3943538,37.7255489,-122.3960718,37.7264229
4725,-122.3943538,37.7255489,-122.3947175,37.724732
4726,-122.3943538,37.7255489,-122.3941776,37.7254415
4727,-122.3947175,37.724732,-122.3950397,37.7239677
4728,-122.3947175,37.724732,-122.3945355,37.7246804
4729,-122.3950397,37.7239677,-122.394895,37.7239267
4730,-122.389113,37.7391198,-122.3888391,37.7394243
4731,-122.389113,37.7391198,-122.3889683,37.7394982
4732,-122.389113,37.7391198,-122.3892578,37.7387126
4733,-122.3927243,37.728844,-122.3925764,37.7292371
4734,-122.3927243,37.728844,-122.392423,37.7291632
4735,-122.3927243,37.728844,-122.3928524,37.7284624
4736,-122.3945355,37.7246804,-122.394009,37.724396
4737,-122.3945355,37.7246804,-122.3941776,37.7254415
4738,-122.3945355,37.7246804,-122.394895,37.7239267
4739,-122.4167159,37.7360739,-122.4160631,37.7360363
4740,-122.4167159,37.7360739,-122.416758,37.7356049
4741,-122.4167159,37.7360739,-122.4166934,37.736325
4742,-122.4160631,37.7360363,-122.415446,37.7360007
4743,-122.4160631,37.7360363,-122.4161744,37.734866
4744,-122.4160631,37.7360363,-122.4159622,37.7372192
4745,-122.415446,37.7360007,-122.414829,37.7359651
4746,-122.415446,37.7360007,-122.4155533,37.734834
4747,-122.415446,37.7360007,-122.4153451,37.7371829
4748,-122.414829,37.7359651,-122.41421,37.7359295
4749,-122.414829,37.7359651,-122.4149343,37.7348021
4750,-122.414829,37.7359651,-122.4147225,37.7371463
4751,-122.41421,37.7359295,-122.413584,37.7358934
4752,-122.41421,37.7359295,-122.4143124,37.73477
4753,-122.41421,37.7359295,-122.4141025,37.7371099
4754,-122.413584,37.7358934,-122.4129639,37.7358577
4755,-122.413584,37.7358934,-122.4136885,37.7347378
4756,-122.413584,37.7358934,-122.4134777,37.7370732
4757,-122.4129639,37.7358577,-122.412345,37.735822
4758,-122.4129639,37.7358577,-122.4130686,37.7347058
4759,-122.4129639,37.7358577,-122.4128578,37.7370368
4760,-122.412345,37.735822,-122.4122399,37.7370005
4761,-122.412345,37.735822,-122.4124467,37.7346738
4762,-122.4536096,37.7158258,-122.4560967,37.7158223
4763,-122.4536096,37.7158258,-122.4537174,37.7161016
4764,-122.4536096,37.7158258,-122.4560959,37.7157364
4765,-122.4452163,37.7460731,-122.446879,37.7461217
4766,-122.4452163,37.7460731,-122.4453164,37.7456239
4767,-122.446879,37.7461217,-122.4472999,37.7460554
4768,-122.446879,37.7461217,-122.4463544,37.7454612
4769,-122.4685303,37.7245267,-122.4675528,37.7238319
4770,-122.4685303,37.7245267,-122.4684753,37.7247941
4771,-122.4684753,37.7247941,-122.4672896,37.7252183
4772,-122.4675528,37.7238319,-122.4672896,37.7252183
4773,-122.4675528,37.7238319,-122.46773,37.7235086
4774,-122.4672896,37.7252183,-122.4673411,37.7255754
4775,-122.4660992,37.7320636,-122.4650509,37.7317586
4776,-122.4660992,37.7320636,-122.4669636,37.7317888
4777,-122.4660992,37.7320636,-122.4662778,37.7303351
4778,-122.4662778,37.7303351,-122.4677438,37.7283235
4779,-122.4662778,37.7303351,-122.4671273,37.7304988
4780,-122.4662778,37.7303351,-122.4654362,37.730173
4781,-122.4677438,37.7283235,-122.46807,37.7289162
4782,-122.4677438,37.7283235,-122.46807,37.7289162
4783,-122.4677438,37.7283235,-122.4673001,37.7277615
4784,-122.4677438,37.7283235,-122.4673001,37.7277615
4785,-122.4425143,37.7481647,-122.4434773,37.748743
4786,-122.4425143,37.7481647,-122.4382628,37.7486457
4787,-122.4425143,37.7481647,-122.443828,37.746894
4788,-122.4547136,37.79707,-122.4548305,37.7965199
4789,-122.4547136,37.79707,-122.454049,37.7975554
4790,-122.4548305,37.7965199,-122.454238,37.796231
4791,-122.4548305,37.7965199,-122.4541298,37.7934707
4792,-122.4541298,37.7934707,-122.454238,37.796231
4793,-122.4541298,37.7934707,-122.4536509,37.7927601
4794,-122.4063583,37.8007988,-122.4065462,37.8017323
4795,-122.4063583,37.8007988,-122.4068188,37.8007413
4796,-122.4063583,37.8007988,-122.406038,37.8008388
4797,-122.4065462,37.8017323,-122.4070062,37.8016734
4798,-122.4065462,37.8017323,-122.4062893,37.8017651
4799,-122.439714,37.7371968,-122.4397597,37.7358847
4800,-122.439714,37.7371968,-122.4388822,37.7371497
4801,-122.4397893,37.7355402,-122.4382824,37.7348652
4802,-122.4397893,37.7355402,-122.4399432,37.7349834
4803,-122.4397893,37.7355402,-122.4397597,37.7358847
4804,-122.438732,37.7710626,-122.4378271,37.7702178
4805,-122.438732,37.7710626,-122.4371102,37.7712694
4806,-122.438732,37.7710626,-122.4389208,37.771995
4807,-122.438732,37.7710626,-122.440359,37.7708551
4808,-122.4389208,37.771995,-122.4372987,37.7722016
4809,-122.4389208,37.771995,-122.4405612,37.7717861
4810,-122.4389208,37.771995,-122.4391086,37.7729258
4811,-122.4391086,37.7729258,-122.4374868,37.7731321
4812,-122.4391086,37.7729258,-122.4392969,37.7738594
4813,-122.4391086,37.7729258,-122.4407508,37.7727239
4814,-122.4392969,37.7738594,-122.4409353,37.7736417
4815,-122.4392969,37.7738594,-122.4394849,37.7747911
4816,-122.4392969,37.7738594,-122.4376756,37.7740658
4817,-122.4394849,37.7747911,-122.437864,37.7749973
4818,-122.4394849,37.7747911,-122.441126,37.7745822
4819,-122.4394849,37.7747911,-122.4396744,37.7757238
4820,-122.4396744,37.7757238,-122.4413178,37.7755151
4821,-122.4396744,37.7757238,-122.4380525,37.7759296
4822,-122.440049,37.7775881,-122.4416973,37.777378
4823,-122.440049,37.7775881,-122.4384292,37.7777945
4824,-122.440049,37.7775881,-122.44024,37.7785165
4825,-122.44024,37.7785165,-122.4386182,37.7787235
4826,-122.44024,37.7785165,-122.440426,37.7794519
4827,-122.44024,37.7785165,-122.441883,37.778308
4828,-122.440426,37.7794519,-122.440613,37.7803808
4829,-122.440426,37.7794519,-122.4409862,37.7793825
4830,-122.440426,37.7794519,-122.438806,37.779656
4831,-122.440613,37.7803808,-122.4389949,37.7805911
4832,-122.440613,37.7803808,-122.440801,37.7813129
4833,-122.440801,37.7813129,-122.4413544,37.7812425
4834,-122.440801,37.7813129,-122.4409921,37.7822637
4835,-122.440801,37.7813129,-122.439182,37.7815187
4836,-122.4409921,37.7822637,-122.4416383,37.7822905
4837,-122.4409921,37.7822637,-122.4393709,37.7824554
4838,-122.4409921,37.7822637,-122.4415744,37.7821603
4839,-122.4411749,37.7831689,-122.4413671,37.784113
4840,-122.4411749,37.7831689,-122.4428199,37.7829602
4841,-122.4411749,37.7831689,-122.4395529,37.7833764
4842,-122.4413671,37.784113,-122.4397437,37.7843191
4843,-122.4413671,37.784113,-122.4430108,37.7839042
4844,-122.4413671,37.784113,-122.4415564,37.7850428
4845,-122.4417453,37.7859726,-122.4415564,37.7850428
4846,-122.4417453,37.7859726,-122.4419331,37.786903
4847,-122.4417453,37.7859726,-122.4401202,37.7861787
4848,-122.4417453,37.7859726,-122.443387,37.7857655
4849,-122.4419331,37.786903,-122.4435748,37.7866945
4850,-122.4419331,37.786903,-122.4403088,37.7871097
4851,-122.4423135,37.7887873,-122.4439557,37.788579
4852,-122.4423135,37.7887873,-122.4406477,37.7889987
4853,-122.4423135,37.7887873,-122.4424913,37.789668
4854,-122.4424913,37.789668,-122.4441336,37.789459
4855,-122.4424913,37.789668,-122.4408248,37.78988
4856,-122.4424913,37.789668,-122.4426685,37.7905461
4857,-122.4426685,37.7905461,-122.4443112,37.7903372
4858,-122.4426685,37.7905461,-122.4410012,37.7907581
4859,-122.4426685,37.7905461,-122.4428462,37.7914262
4860,-122.4428462,37.7914262,-122.4444889,37.7912162
4861,-122.4428462,37.7914262,-122.4411783,37.7916393
4862,-122.4428462,37.7914262,-122.4430233,37.7923036
4863,-122.4430233,37.7923036,-122.44321,37.7932283
4864,-122.4430233,37.7923036,-122.4446665,37.7920947
4865,-122.4430233,37.7923036,-122.4413549,37.7925158
4866,-122.44321,37.7932283,-122.4448534,37.7930193
4867,-122.44321,37.7932283,-122.4415418,37.7934405
4868,-122.4435872,37.7951112,-122.4452331,37.7949019
4869,-122.4435872,37.7951112,-122.4419222,37.795323
4870,-122.4435872,37.7951112,-122.443776,37.7960442
4871,-122.443776,37.7960442,-122.4439647,37.7969764
4872,-122.443776,37.7960442,-122.4454218,37.7958348
4873,-122.443776,37.7960442,-122.4421107,37.7962559
4874,-122.4439647,37.7969764,-122.444153,37.7979099
4875,-122.4439647,37.7969764,-122.4456104,37.7967672
4876,-122.4439647,37.7969764,-122.442299,37.7971881
4877,-122.444153,37.7979099,-122.4443238,37.7987505
4878,-122.444153,37.7979099,-122.4457993,37.7977007
4879,-122.444153,37.7979099,-122.4424877,37.7981217
4880,-122.4443459,37.7988596,-122.4443238,37.7987505
4881,-122.4443459,37.7988596,-122.44453,37.7997691
4882,-122.4443459,37.7988596,-122.4446692,37.7988737
4883,-122.4443459,37.7988596,-122.4426765,37.7990558
4884,-122.44453,37.7997691,-122.4455901,37.7996342
4885,-122.44453,37.7997691,-122.4428642,37.7999809
4886,-122.44453,37.7997691,-122.4447194,37.8007045
4887,-122.4447194,37.8007045,-122.4463646,37.8004947
4888,-122.4447194,37.8007045,-122.4430541,37.8009167
4889,-122.445096,37.8025651,-122.446741,37.8023555
4890,-122.445096,37.8025651,-122.4434316,37.8027772
4891,-122.445474,37.8044329,-122.447119,37.8042232
4892,-122.445474,37.8044329,-122.4438106,37.8046451
4893,-122.445474,37.8044329,-122.4456648,37.8053749
4894,-122.4446436,37.7127248,-122.443952,37.713362
4895,-122.4446436,37.7127248,-122.4441093,37.7116881
4896,-122.4441093,37.7116881,-122.44332,37.711909
4897,-122.4441093,37.7116881,-122.4461803,37.7110381
4898,-122.4426926,37.7093324,-122.444862,37.7085997
4899,-122.4426926,37.7093324,-122.4416485,37.7096874
4900,-122.4443139,37.7282799,-122.4443014,37.7290939
4901,-122.4443139,37.7282799,-122.4465791,37.7282773
4902,-122.4443139,37.7282799,-122.4439255,37.7283032
4903,-122.4443139,37.7282799,-122.4453704,37.727433
4904,-122.4443014,37.7290939,-122.4430604,37.7291019
4905,-122.4443014,37.7290939,-122.4465832,37.7290829
4906,-122.4443148,37.7307155,-122.4443178,37.7310763
4907,-122.4443148,37.7307155,-122.4465928,37.7307056
4908,-122.4443148,37.7307155,-122.4420369,37.7307253
4909,-122.4443254,37.7323471,-122.444331,37.7330881
4910,-122.4443254,37.7323471,-122.4420459,37.7323569
4911,-122.4443254,37.7323471,-122.4473166,37.7323333
4912,-122.444331,37.7330881,-122.4443336,37.733469
4913,-122.444331,37.7330881,-122.4488927,37.7330712
4914,-122.444331,37.7330881,-122.4420364,37.7330995
4915,-122.4443274,37.733809,-122.4457938,37.7339026
4916,-122.4443274,37.733809,-122.4420263,37.7337986
4917,-122.4337922,37.7844158,-122.4339211,37.7850572
4918,-122.4337922,37.7844158,-122.4346118,37.7843
4919,-122.4337922,37.7844158,-122.4329667,37.784523
4920,-122.4339211,37.7850572,-122.4330972,37.7851617
4921,-122.4339211,37.7850572,-122.4347436,37.7849553
4922,-122.4089318,37.719367,-122.4088258,37.7191126
4923,-122.4089318,37.719367,-122.4079571,37.71963
4924,-122.4089318,37.719367,-122.411652,37.7186701
4925,-122.4079571,37.71963,-122.4080427,37.7198431
4926,-122.4079571,37.71963,-122.4077734,37.719189
4927,-122.4079571,37.71963,-122.4069602,37.7198814
4928,-122.4080427,37.7198431,-122.4085372,37.7210373
4929,-122.4080427,37.7198431,-122.4090215,37.7195842
4930,-122.4080427,37.7198431,-122.4070513,37.7200996
4931,-122.4090215,37.7195842,-122.4100111,37.7193254
4932,-122.4090215,37.7195842,-122.4095186,37.7207785
4933,-122.4100111,37.7193254,-122.4105027,37.7205192
4934,-122.4100111,37.7193254,-122.4109911,37.719069
4935,-122.4109911,37.719069,-122.4114748,37.7202601
4936,-122.4109911,37.719069,-122.411652,37.7186701
4937,-122.4049818,37.7203977,-122.4050688,37.7206182
4938,-122.4049818,37.7203977,-122.4039918,37.7206571
4939,-122.4069602,37.7198814,-122.4070513,37.7200996
4940,-122.4069602,37.7198814,-122.406684,37.7192191
4941,-122.4050688,37.7206182,-122.4070513,37.7200996
4942,-122.4050688,37.7206182,-122.4040817,37.7208764
4943,-122.402025,37.7211692,-122.4021265,37.7213877
4944,-122.402025,37.7211692,-122.4016174,37.7201841
4945,-122.402025,37.7211692,-122.4010504,37.7214385
4946,-122.402025,37.7211692,-122.4030038,37.7209138
4947,-122.4030038,37.7209138,-122.403096,37.7211343
4948,-122.4030038,37.7209138,-122.4025991,37.7199267
4949,-122.4030038,37.7209138,-122.4039918,37.7206571
4950,-122.4039918,37.7206571,-122.4040817,37.7208764
4951,-122.4039918,37.7206571,-122.403749,37.7200595
4952,-122.4010504,37.7214385,-122.401141,37.721656
4953,-122.4010504,37.7214385,-122.400736,37.720409
4954,-122.4037407,37.7289359,-122.4041181,37.7288408
4955,-122.4041181,37.7288408,-122.4051138,37.7285851
4956,-122.4041181,37.7288408,-122.403624,37.7276396
4957,-122.4041181,37.7288408,-122.404619,37.7300436
4958,-122.4051138,37.7285851,-122.4061018,37.7283245
4959,-122.4051138,37.7285851,-122.4056105,37.7297855
4960,-122.4051138,37.7285851,-122.4046161,37.727382
4961,-122.4061018,37.7283245,-122.4070882,37.728067
4962,-122.4061018,37.7283245,-122.4065981,37.7295281
4963,-122.4070882,37.728067,-122.4065891,37.7268659
4964,-122.4070882,37.728067,-122.4075822,37.7292665
4965,-122.4100441,37.727293,-122.4095391,37.7260951
4966,-122.4100441,37.727293,-122.4105134,37.7271682
4967,-122.4100441,37.727293,-122.4105431,37.7284928
4968,-122.4140899,37.726532,-122.4164522,37.7269446
4969,-122.4140899,37.726532,-122.4134958,37.7251032
4970,-122.4140899,37.726532,-122.4144748,37.7274602
4971,-122.4179221,37.7252343,-122.4174206,37.7240239
4972,-122.4179221,37.7252343,-122.4184214,37.7264345
4973,-122.4179221,37.7252343,-122.4189034,37.7249766
4974,-122.4189034,37.7249766,-122.4184074,37.7237733
4975,-122.4189034,37.7249766,-122.4194021,37.7261759
4976,-122.420861,37.724454,-122.4213775,37.7256604
4977,-122.420861,37.724454,-122.4218805,37.7242356
4978,-122.4218805,37.7242356,-122.4223578,37.7254035
4979,-122.4218805,37.7242356,-122.4228494,37.7239642
4980,-122.4228494,37.7239642,-122.4233416,37.7251436
4981,-122.4228494,37.7239642,-122.4240071,37.7240944
4982,-122.4388906,37.7554236,-122.437769,37.755541
4983,-122.4388906,37.7554236,-122.4401537,37.7564188
4984,-122.4388906,37.7554236,-122.4409635,37.758159
4985,-122.4388906,37.7554236,-122.4399692,37.7552536
4986,-122.4388906,37.7554236,-122.4387977,37.7542294
4987,-122.4399692,37.7552536,-122.4398552,37.7541671
4988,-122.4399692,37.7552536,-122.4400551,37.7552269
4989,-122.4068661,37.7577723,-122.4067448,37.7577803
4990,-122.4068661,37.7577723,-122.4077731,37.7577156
4991,-122.4068661,37.7577723,-122.4067798,37.7568389
4992,-122.4068661,37.7577723,-122.407018,37.7593689
4993,-122.4077731,37.7577156,-122.4086702,37.7576615
4994,-122.4077731,37.7577156,-122.4076238,37.7561139
4995,-122.4077731,37.7577156,-122.4079405,37.7593101
4996,-122.4086702,37.7576615,-122.4085132,37.7560605
4997,-122.4086702,37.7576615,-122.4088821,37.759259
4998,-122.4105486,37.757547,-122.4114392,37.7574923
4999,-122.4105486,37.757547,-122.4103937,37.7559509
5000,-122.4105486,37.757547,-122.4107799,37.7591436
5001,-122.4114392,37.7574923,-122.4123782,37.7574362
5002,-122.4114392,37.7574923,-122.4112874,37.7558965
5003,-122.4114392,37.7574923,-122.411598,37.7590933
5004,-122.4123782,37.7574362,-122.4122259,37.7558377
5005,-122.4123782,37.7574362,-122.4125298,37.759035
5006,-122.4145631,37.7573041,-122.414719,37.7589063
5007,-122.4145631,37.7573041,-122.4144003,37.7557072
5008,-122.4145631,37.7573041,-122.4156483,37.7572377
5009,-122.4156483,37.7572377,-122.4158016,37.7588398
5010,-122.4156483,37.7572377,-122.416739,37.7571719
5011,-122.4156483,37.7572377,-122.415498,37.7556406
5012,-122.416739,37.7571719,-122.416587,37.7555769
5013,-122.416739,37.7571719,-122.4178371,37.7571082
5014,-122.416739,37.7571719,-122.4168919,37.7587763
5015,-122.4178371,37.7571082,-122.4189227,37.7570441
5016,-122.4178371,37.7571082,-122.41769,37.7556032
5017,-122.4189227,37.7570441,-122.4190752,37.7586372
5018,-122.4189227,37.7570441,-122.4187696,37.7554436
5019,-122.4189227,37.7570441,-122.4196895,37.7569933
5020,-122.4196895,37.7569933,-122.4200211,37.7569732
5021,-122.4196895,37.7569933,-122.4198416,37.7585908
5022,-122.4200211,37.7569732,-122.4198728,37.7553742
5023,-122.421127,37.7569061,-122.4232831,37.7567759
5024,-122.421127,37.7569061,-122.4210493,37.756101
5025,-122.421127,37.7569061,-122.4212058,37.7577009
5026,-122.4233776,37.7567702,-122.4244433,37.7567057
5027,-122.4233776,37.7567702,-122.4232234,37.7551674
5028,-122.4233776,37.7567702,-122.4234506,37.7575649
5029,-122.4244433,37.7567057,-122.4243032,37.7551023
5030,-122.4244433,37.7567057,-122.4255559,37.7566385
5031,-122.4268094,37.7565629,-122.4266434,37.7549609
5032,-122.4268094,37.7565629,-122.4279075,37.7564972
5033,-122.4279075,37.7564972,-122.4301292,37.7563657
5034,-122.4279075,37.7564972,-122.4278292,37.7556892
5035,-122.4279075,37.7564972,-122.4279821,37.7573047
5036,-122.4301292,37.7563657,-122.4300649,37.7555675
5037,-122.4301292,37.7563657,-122.430678,37.757125
5038,-122.4301292,37.7563657,-122.4317802,37.7562652
5039,-122.4317802,37.7562652,-122.4323312,37.7562287
5040,-122.4317802,37.7562652,-122.430678,37.757125
5041,-122.4323312,37.7562287,-122.4322708,37.7554347
5042,-122.4323312,37.7562287,-122.432407,37.75702
5043,-122.4378049,37.7558977,-122.4367704,37.7559733
5044,-122.4378049,37.7558977,-122.437769,37.755541
5045,-122.4378049,37.7558977,-122.4379717,37.7574929
5046,-122.460051,37.748695,-122.4596927,37.7489255
5047,-122.460051,37.748695,-122.461941,37.748997
5048,-122.460051,37.748695,-122.461134,37.7489861
5049,-122.460051,37.748695,-122.459972,37.747752
5050,-122.4596927,37.7489255,-122.4596096,37.7489787
5051,-122.4596927,37.7489255,-122.4590922,37.7483451
5052,-122.4596927,37.7489255,-122.4610922,37.7507646
5053,-122.4730862,37.8031961,-122.4729547,37.8018138
5054,-122.4730862,37.8031961,-122.4709827,37.8023055
5055,-122.385269,37.735309,-122.38559,37.735183
5056,-122.385269,37.735309,-122.384782,37.735559
5057,-122.3848249,37.7340951,-122.3851843,37.7340741
5058,-122.3848249,37.7340951,-122.3847105,37.7337593
5059,-122.3847105,37.7337593,-122.3849828,37.7337103
5060,-122.3847105,37.7337593,-122.3845967,37.7334997
5061,-122.3845967,37.7334997,-122.3845176,37.7334362
5062,-122.3845967,37.7334997,-122.3850469,37.7331668
5063,-122.3834479,37.7332419,-122.3840564,37.7336339
5064,-122.3834479,37.7332419,-122.3822745,37.7335918
5065,-122.3834479,37.7332419,-122.3845176,37.7334362
5066,-122.3822745,37.7335918,-122.38203,37.733373
5067,-122.3822745,37.7335918,-122.3829794,37.7346147
5068,-122.4384754,37.7299256,-122.437703,37.72927
5069,-122.4384754,37.7299256,-122.4374127,37.7302731
5070,-122.4384754,37.7299256,-122.4390026,37.7295978
5071,-122.437703,37.72927,-122.438085,37.727861
5072,-122.437703,37.72927,-122.439097,37.728404
5073,-122.438085,37.727861,-122.438161,37.726872
5074,-122.438085,37.727861,-122.439097,37.728404
5075,-122.438085,37.727861,-122.436805,37.7271548
5076,-122.438161,37.726872,-122.438763,37.725508
5077,-122.438161,37.726872,-122.438792,37.7271978
5078,-122.438763,37.725508,-122.439339,37.7241458
5079,-122.438763,37.725508,-122.4396413,37.7259642
5080,-122.438763,37.725508,-122.4379367,37.7250779
5081,-122.439339,37.7241458,-122.440317,37.7246678
5082,-122.439339,37.7241458,-122.438684,37.7237958
5083,-122.4127164,37.739291,-122.412746,37.738279
5084,-122.4127164,37.739291,-122.4126806,37.7402615
5085,-122.4127164,37.739291,-122.4120648,37.7396794
5086,-122.4127164,37.739291,-122.4133732,37.7389848
5087,-122.412746,37.738279,-122.4128578,37.7370368
5088,-122.412746,37.738279,-122.413386,37.738319
5089,-122.412746,37.738279,-122.412125,37.738244
5090,-122.4128578,37.7370368,-122.4122399,37.7370005
5091,-122.4128578,37.7370368,-122.4134777,37.7370732
5092,-122.4130686,37.7347058,-122.413144,37.733941
5093,-122.4130686,37.7347058,-122.4124467,37.7346738
5094,-122.4130686,37.7347058,-122.4136885,37.7347378
5095,-122.412538,37.742076,-122.4125665,37.7417758
5096,-122.4125665,37.7417758,-122.4119488,37.741754
5097,-122.4125665,37.7417758,-122.413213,37.741474
5098,-122.412588,37.741442,-122.4126806,37.7402615
5099,-122.412588,37.741442,-122.412221,37.7414236
5100,-122.412588,37.741442,-122.4129355,37.7414598
5101,-122.4126806,37.7402615,-122.4120842,37.7402325
5102,-122.4126806,37.7402615,-122.4133161,37.7402924
5103,-122.405564,37.71966,-122.406167,37.718266
5104,-122.405564,37.71966,-122.4048092,37.7193211
5105,-122.406167,37.718266,-122.4069917,37.7184912
5106,-122.406167,37.718266,-122.4053802,37.7180467
5107,-122.4188379,37.7107284,-122.418766,37.711933
5108,-122.4188379,37.7107284,-122.422241,37.711317
5109,-122.4188379,37.7107284,-122.4193731,37.7099524
5110,-122.4188379,37.7107284,-122.4182028,37.7103237
5111,-122.422241,37.711317,-122.4245636,37.7100821
5112,-122.422241,37.711317,-122.418766,37.711933
5113,-122.4479665,37.7170153,-122.4473752,37.7165159
5114,-122.3742964,37.8299901,-122.3743391,37.8295068
5115,-122.3742964,37.8299901,-122.3746049,37.8299865
5116,-122.3742964,37.8299901,-122.3738511,37.8299194
5117,-122.3738511,37.8299194,-122.3735972,37.8305325
5118,-122.3738511,37.8299194,-122.373189,37.829615
5119,-122.3723347,37.828688,-122.3729903,37.8284123
5120,-122.3723347,37.828688,-122.3726993,37.8291057
5121,-122.3723347,37.828688,-122.3720387,37.8283487
5122,-122.4667647,37.7481472,-122.4668,37.7483924
5123,-122.4667647,37.7481472,-122.4674551,37.7480625
5124,-122.4723691,37.7268292,-122.4733403,37.7268641
5125,-122.4723691,37.7268292,-122.4721718,37.7268216
5126,-122.4723691,37.7268292,-122.4724382,37.7255653
5127,-122.4723691,37.7268292,-122.4722648,37.7288085
5128,-122.4719979,37.7268149,-122.4721718,37.7268216
5129,-122.4719979,37.7268149,-122.471703,37.726808
5130,-122.4719979,37.7268149,-122.4718846,37.7289116
5131,-122.4719979,37.7268149,-122.4721618,37.7237556
5132,-122.471703,37.726808,-122.4711517,37.7267907
5133,-122.471703,37.726808,-122.4716858,37.7276253
5134,-122.471703,37.726808,-122.4718684,37.7237456
5135,-122.4711517,37.7267907,-122.470978,37.726757
5136,-122.4711517,37.7267907,-122.4711963,37.7259336
5137,-122.4711517,37.7267907,-122.4709795,37.7268395
5138,-122.4703739,37.7271429,-122.4704812,37.7287679
5139,-122.4703739,37.7271429,-122.4707027,37.7269507
5140,-122.4703739,37.7271429,-122.4692688,37.7270665
5141,-122.4704812,37.7287679,-122.471619,37.728902
5142,-122.4704812,37.7287679,-122.4693493,37.7287679
5143,-122.3770251,37.8292846,-122.3766548,37.8290866
5144,-122.3766548,37.8290866,-122.3762613,37.8288649
5145,-122.3766548,37.8290866,-122.3771131,37.8283471
5146,-122.3766548,37.8290866,-122.3760248,37.8294452
5147,-122.4426734,37.7530911,-122.4427905,37.7526222
5148,-122.4426734,37.7530911,-122.4427905,37.7526222
5149,-122.4426734,37.7530911,-122.4422317,37.7566412
5150,-122.4427905,37.7526222,-122.4434116,37.7501357
5151,-122.4427905,37.7526222,-122.442684,37.7526576
5152,-122.442983,37.762553,-122.442187,37.7627206
5153,-122.442983,37.762553,-122.4433587,37.7620016
5154,-122.442983,37.762553,-122.4445595,37.7625459
5155,-122.4433587,37.7620016,-122.4442481,37.7619538
5156,-122.4433587,37.7620016,-122.4401852,37.7621949
5157,-122.4632538,37.7661278,-122.463246,37.7660153
5158,-122.4632538,37.7661278,-122.4640433,37.7660951
5159,-122.463184,37.7651251,-122.4631192,37.7641912
5160,-122.463184,37.7651251,-122.463246,37.7660153
5161,-122.463184,37.7651251,-122.464257,37.765076
5162,-122.4631192,37.7641912,-122.4641914,37.7641439
5163,-122.4631192,37.7641912,-122.462989,37.7623257
5164,-122.462989,37.7623257,-122.4640601,37.7622783
5165,-122.462989,37.7623257,-122.4628599,37.7604599
5166,-122.4628599,37.7604599,-122.4639288,37.7604127
5167,-122.4645707,37.784789,-122.4644381,37.7829515
5168,-122.4645707,37.784789,-122.4656398,37.784736
5169,-122.4644381,37.7829515,-122.4655077,37.782903
5170,-122.4644381,37.7829515,-122.4643037,37.7810894
5171,-122.4641605,37.7791044,-122.4652305,37.7790557
5172,-122.4641605,37.7791044,-122.4640256,37.7772338
5173,-122.4641605,37.7791044,-122.4642949,37.7809673
5174,-122.4640256,37.7772338,-122.4650957,37.7771853
5175,-122.4640256,37.7772338,-122.4638912,37.7753711
5176,-122.4638912,37.7753711,-122.4637661,37.7736374
5177,-122.4638912,37.7753711,-122.4649615,37.7753223
5178,-122.409805,37.716595,-122.40994,37.716279
5179,-122.40994,37.716279,-122.4091561,37.7160675
5180,-122.4069563,37.7384535,-122.406887,37.7380391
5181,-122.4199121,37.7981415,-122.4205206,37.798052
5182,-122.4199121,37.7981415,-122.4188763,37.7982735
5183,-122.4201009,37.7990742,-122.4203608,37.7990414
5184,-122.4201009,37.7990742,-122.4191215,37.7994837
5185,-122.4201009,37.7990742,-122.419065,37.7992051
5186,-122.4529159,37.7857721,-122.4520828,37.7858779
5187,-122.4529159,37.7857721,-122.4532814,37.7857256
5188,-122.4529159,37.7857721,-122.4527651,37.7840672
5189,-122.4837219,37.7228984,-122.4834891,37.722721
5190,-122.4837219,37.7228984,-122.484586,37.7236455
5191,-122.4837219,37.7228984,-122.4836003,37.7229867
5192,-122.4834891,37.722721,-122.4825074,37.721808
5193,-122.4834891,37.722721,-122.4834005,37.7227825
5194,-122.4825074,37.721808,-122.4825056,37.721726
5195,-122.4825074,37.721808,-122.4823047,37.7219281
5196,-122.4822362,37.7216229,-122.4812483,37.7207443
5197,-122.4822362,37.7216229,-122.4821252,37.7217134
5198,-122.4822362,37.7216229,-122.4823135,37.7216109
5199,-122.4812483,37.7207443,-122.4812499,37.7206578
5200,-122.4812483,37.7207443,-122.4811096,37.7208429
