lon,lat,v
113.5373191,22.17825232,1.062352139
113.5373191,22.17852671,1.10035308
113.5373191,22.1788011,1.131092622
113.5373191,22.17907549,1.154571118
113.5373191,22.17934988,1.170788304
113.5373191,22.17962427,1.17974453
113.5373191,22.17989865,1.181439359
113.5373191,22.18017304,1.175873229
113.5373191,22.18044743,1.163045965
113.5373191,22.18072182,1.142957302
113.5373191,22.18099621,1.115607593
113.5373191,22.1812706,1.120476975
113.5373191,22.18154499,1.133476687
113.5373191,22.18181938,1.135584303
113.5373191,22.18209377,1.126800524
113.5373191,22.18236816,1.107124648
113.5373191,22.18264254,1.103161803
113.5373191,22.18291693,1.188891627
113.5373191,22.18319132,1.281112331
113.5373191,22.18346571,1.393438392
113.5373191,22.1837401,1.506736277
113.5373191,22.18401449,1.661282369
113.5373191,22.18428888,1.786783572
113.5373191,22.18456327,1.883237079
113.5373191,22.18483766,2.175616057
113.5373191,22.18511204,3.169821515
113.5373191,22.18538643,4.282695967
113.5373191,22.18566082,5.338317735
113.5373191,22.18593521,7.078112889
113.5373191,22.1862096,8.959310183
113.5373191,22.18648399,10.95123964
113.5373191,22.18675838,13.04066173
113.5373191,22.18703277,15.13500198
113.5373191,22.18730716,17.26686053
113.5373191,22.18758154,19.38539402
113.5373191,22.18785593,21.30271457
113.5373191,22.18813032,23.05502352
113.5373191,22.18840471,24.63879694
113.5373191,22.1886791,26.26368633
113.5373191,22.18895349,27.91391851
113.5373191,22.18922788,29.34463381
113.5373191,22.18950227,30.55240427
113.5373191,22.18977666,31.50939331
113.5373191,22.19005105,32.61263891
113.5373191,22.19032543,33.90055269
113.5373191,22.19059982,35.01142227
113.5373191,22.19087421,35.87452654
113.5373191,22.1911486,36.39999125
113.5373191,22.19142299,36.59311682
113.5373191,22.19169738,36.50725999
113.5373191,22.19197177,36.4486146
113.5373191,22.19224616,36.12107625
113.5373191,22.19252055,35.48059122
113.5373191,22.19279493,34.62969278
113.5373191,22.19306932,33.65591887
113.5373191,22.19334371,32.49891849
113.5373191,22.1936181,31.11248835
113.5373191,22.19389249,29.43364106
113.5373191,22.19416688,27.58290709
113.5373191,22.19444127,25.64846432
113.5373191,22.19471566,23.67871099
113.5373191,22.19499005,22.24114278
113.5373191,22.19526443,20.99617862
113.5373191,22.19553882,20.20000383
113.5373191,22.19581321,19.75132461
113.5373191,22.1960876,19.32823139
113.5373191,22.19636199,18.94368584
113.5373191,22.19663638,19.05552186
113.5373191,22.19691077,19.09935945
113.5373191,22.19718516,19.13352964
113.5373191,22.19745955,18.96727816
113.5373191,22.19773394,18.64058646
113.5373191,22.19800832,18.12213333
113.5373191,22.19828271,17.64994547
113.5373191,22.1985571,17.1745338
113.5373191,22.19883149,16.7332053
113.5373191,22.19910588,16.38894917
113.5373191,22.19938027,16.20210745
113.5373191,22.19965466,15.95013413
113.5373191,22.19992905,15.7349554
113.5373191,22.20020344,15.74727274
113.5373191,22.20047782,15.65953811
113.5373191,22.20075221,15.4776237
113.5373191,22.2010266,15.56538539
113.5373191,22.20130099,15.66870101
113.5373191,22.20157538,15.77315062
113.5373191,22.20184977,15.80683215
113.5373191,22.20212416,15.74015192
113.5373191,22.20239855,15.52826338
113.5373191,22.20267294,15.29087206
113.5373191,22.20294732,15.04902748
113.5373191,22.20322171,14.70267613
113.5373191,22.2034961,14.38459287
113.5373191,22.20377049,13.97515436
113.5373191,22.20404488,13.5615086
113.5373191,22.20431927,13.05953314
113.5373191,22.20459366,12.66761389
113.5373191,22.20486805,12.13960614
113.5373191,22.20514244,11.47019493
113.5373191,22.20541683,10.9073482
113.5373191,22.20569121,10.21411473
113.5373191,22.2059656,9.46754828
113.5373191,22.20623999,8.597271033
113.5373191,22.20651438,7.804238205
113.5373191,22.20678877,7.077039601
113.5373191,22.20706316,6.345825755
113.5373191,22.20733755,5.677019692
113.5373191,22.20761194,5.264844853
113.5373191,22.20788633,4.981757385
113.5373191,22.20816071,4.667496977
113.5373191,22.2084351,4.397827797
113.5373191,22.20870949,4.262204134
113.5373191,22.20898388,4.273469603
113.5373191,22.20925827,4.323557289
113.5373191,22.20953266,4.315354183
113.5373191,22.20980705,4.245430601
113.5373191,22.21008144,4.113787945
113.5373191,22.21035583,3.960021142
113.5373191,22.21063021,3.769727769
113.5373191,22.2109046,3.737059635
113.5373191,22.21117899,3.764990193
113.5373191,22.21145338,3.860190135
113.5373191,22.21172777,3.940025862
113.5373191,22.21200216,3.9908167
113.5373191,22.21227655,4.012563
113.5373191,22.21255094,4.005264762
113.5373191,22.21282533,3.968921635
113.5373191,22.21309972,3.903533619
113.5373191,22.2133741,3.809101066
113.5373191,22.21364849,3.685624675
113.5373191,22.21392288,3.533102695
113.5373191,22.21419727,3.351536176
113.5373191,22.21447166,3.140924768
113.5373191,22.21474605,2.924062117
113.5373191,22.21502044,2.70840429
113.5373191,22.21529483,2.467331922
113.5373191,22.21556922,2.200846066
113.5373191,22.2158436,1.90894602
113.5373191,22.21611799,1.59214056
113.5373191,22.21639238,1.298312889
113.5375772,22.17797793,1.009231416
113.5375772,22.17825232,1.05449349
113.5375772,22.17852671,1.092494431
113.5375772,22.1788011,1.123233973
113.5375772,22.17907549,1.146712469
113.5375772,22.17934988,1.162929655
113.5375772,22.17962427,1.171885881
113.5375772,22.17989865,1.17358071
113.5375772,22.18017304,1.16801458
113.5375772,22.18044743,1.155187316
113.5375772,22.18072182,1.135098653
113.5375772,22.18099621,1.107748944
113.5375772,22.1812706,1.083161615
113.5375772,22.18154499,1.096161327
113.5375772,22.18181938,1.098268943
113.5375772,22.18209377,1.089485164
113.5375772,22.18236816,1.069809288
113.5375772,22.18264254,1.065165424
113.5375772,22.18291693,1.150894546
113.5375772,22.18319132,1.259531608
113.5375772,22.18346571,1.40108325
113.5375772,22.1837401,1.526618458
113.5375772,22.18401449,1.68116455
113.5375772,22.18428888,1.806665052
113.5375772,22.18456327,1.906205453
113.5375772,22.18483766,2.221970271
113.5375772,22.18511204,3.175993958
113.5375772,22.18538643,4.16180366
113.5375772,22.18566082,5.23752409
113.5375772,22.18593521,7.088445013
113.5375772,22.1862096,8.967354435
113.5375772,22.18648399,10.92124252
113.5375772,22.18675838,13.00647113
113.5375772,22.18703277,15.14873911
113.5375772,22.18730716,17.26569848
113.5375772,22.18758154,19.38355578
113.5375772,22.18785593,21.33184566
113.5375772,22.18813032,23.11799104
113.5375772,22.18840471,24.96474944
113.5375772,22.1886791,26.72864545
113.5375772,22.18895349,28.38472997
113.5375772,22.18922788,29.86264371
113.5375772,22.18950227,31.07628617
113.5375772,22.18977666,32.09019592
113.5375772,22.19005105,33.41489617
113.5375772,22.19032543,34.76283735
113.5375772,22.19059982,35.91903242
113.5375772,22.19087421,36.78213669
113.5375772,22.1911486,37.3076014
113.5375772,22.19142299,37.49620228
113.5375772,22.19169738,37.55299824
113.5375772,22.19197177,37.53158175
113.5375772,22.19224616,37.2164891
113.5375772,22.19252055,36.60600859
113.5375772,22.19279493,35.97225139
113.5375772,22.19306932,35.04680633
113.5375772,22.19334371,33.94520916
113.5375772,22.1936181,32.60389988
113.5375772,22.19389249,31.03340376
113.5375772,22.19416688,29.20554025
113.5375772,22.19444127,27.09571293
113.5375772,22.19471566,24.94603555
113.5375772,22.19499005,23.53857776
113.5375772,22.19526443,22.33386091
113.5375772,22.19553882,21.39913957
113.5375772,22.19581321,20.87619798
113.5375772,22.1960876,20.37936317
113.5375772,22.19636199,20.06315953
113.5375772,22.19663638,20.07299711
113.5375772,22.19691077,20.06043454
113.5375772,22.19718516,20.13546346
113.5375772,22.19745955,20.00009327
113.5375772,22.19773394,19.68589499
113.5375772,22.19800832,19.16928037
113.5375772,22.19828271,18.6000148
113.5375772,22.1985571,18.11169072
113.5375772,22.19883149,17.62073659
113.5375772,22.19910588,17.36113849
113.5375772,22.19938027,17.16008144
113.5375772,22.19965466,16.98633866
113.5375772,22.19992905,16.73770678
113.5375772,22.20020344,16.70654632
113.5375772,22.20047782,16.6188173
113.5375772,22.20075221,16.407915
113.5375772,22.2010266,16.35415225
113.5375772,22.20130099,16.43058742
113.5375772,22.20157538,16.54270159
113.5375772,22.20184977,16.61104273
113.5375772,22.20212416,16.55657804
113.5375772,22.20239855,16.44434063
113.5375772,22.20267294,16.34771023
113.5375772,22.20294732,16.08861381
113.5375772,22.20322171,15.79629516
113.5375772,22.2034961,15.56737831
113.5375772,22.20377049,15.42821629
113.5375772,22.20404488,15.14714378
113.5375772,22.20431927,14.66638705
113.5375772,22.20459366,14.2369939
113.5375772,22.20486805,13.70254436
113.5375772,22.20514244,12.98975871
113.5375772,22.20541683,12.31071785
113.5375772,22.20569121,11.59174686
113.5375772,22.2059656,10.73603769
113.5375772,22.20623999,9.759477569
113.5375772,22.20651438,8.826326712
113.5375772,22.20678877,8.00949128
113.5375772,22.20706316,7.26885398
113.5375772,22.20733755,6.492648661
113.5375772,22.20761194,5.996518383
113.5375772,22.20788633,5.696840473
113.5375772,22.20816071,5.400339572
113.5375772,22.2084351,5.107329405
113.5375772,22.20870949,4.871737262
113.5375772,22.20898388,4.748402591
113.5375772,22.20925827,4.760439686
113.5375772,22.20953266,4.752237282
113.5375772,22.20980705,4.6823137
113.5375772,22.21008144,4.550670342
113.5375772,22.21035583,4.357307912
113.5375772,22.21063021,4.140754719
113.5375772,22.2109046,3.945367297
113.5375772,22.21117899,3.973297854
113.5375772,22.21145338,4.009333334
113.5375772,22.21172777,4.089169061
113.5375772,22.21200216,4.1399599
113.5375772,22.21227655,4.1617062
113.5375772,22.21255094,4.154407962
113.5375772,22.21282533,4.118064835
113.5375772,22.21309972,4.052676819
113.5375772,22.2133741,3.958244265
113.5375772,22.21364849,3.834767875
113.5375772,22.21392288,3.682245894
113.5375772,22.21419727,3.500679375
113.5375772,22.21447166,3.290067967
113.5375772,22.21474605,3.050412021
113.5375772,22.21502044,2.817959961
113.5375772,22.21529483,2.576887944
113.5375772,22.21556922,2.310402088
113.5375772,22.2158436,2.018501691
113.5375772,22.21611799,1.701187806
113.5375772,22.21639238,1.365725016
113.5375772,22.21666677,1.050113152
113.5378353,22.17825232,1.040211034
113.5378353,22.17852671,1.078211974
113.5378353,22.1788011,1.108951517
113.5378353,22.17907549,1.132430013
113.5378353,22.17934988,1.148647198
113.5378353,22.17962427,1.157603425
113.5378353,22.17989865,1.159298254
113.5378353,22.18017304,1.153732124
113.5378353,22.18044743,1.140904859
113.5378353,22.18072182,1.120816197
113.5378353,22.18099621,1.093466488
113.5378353,22.1812706,1.058855469
113.5378353,22.18154499,1.049211002
113.5378353,22.18181938,1.051318618
113.5378353,22.18209377,1.042534839
113.5378353,22.18236816,1.022858963
113.5378353,22.18264254,1.011109132
113.5378353,22.18291693,1.131561783
113.5378353,22.18319132,1.256012132
113.5378353,22.18346571,1.397563423
113.5378353,22.1837401,1.520805411
113.5378353,22.18401449,1.675350801
113.5378353,22.18428888,1.800852004
113.5378353,22.18456327,1.915758317
113.5378353,22.18483766,2.231193033
113.5378353,22.18511204,3.157029276
113.5378353,22.18538643,4.074096504
113.5378353,22.18566082,5.155626016
113.5378353,22.18593521,7.035395746
113.5378353,22.1862096,8.87450847
113.5378353,22.18648399,10.76187604
113.5378353,22.18675838,12.8998559
113.5378353,22.18703277,15.21756406
113.5378353,22.18730716,17.36453228
113.5378353,22.18758154,19.38841551
113.5378353,22.18785593,21.36990186
113.5378353,22.18813032,23.38661504
113.5378353,22.18840471,25.21101307
113.5378353,22.1886791,27.08117091
113.5378353,22.18895349,28.78726534
113.5378353,22.18922788,30.2617746
113.5378353,22.18950227,31.51487337
113.5378353,22.18977666,32.70873729
113.5378353,22.19005105,34.14295023
113.5378353,22.19032543,35.47865751
113.5378353,22.19059982,36.58818438
113.5378353,22.19087421,37.39105555
113.5378353,22.1911486,37.91652026
113.5378353,22.19142299,38.1043398
113.5378353,22.19169738,38.31156308
113.5378353,22.19197177,38.31830725
113.5378353,22.19224616,38.03443883
113.5378353,22.19252055,37.6374302
113.5378353,22.19279493,37.08970337
113.5378353,22.19306932,36.33856094
113.5378353,22.19334371,35.34576302
113.5378353,22.1936181,34.06015703
113.5378353,22.19389249,32.57952699
113.5378353,22.19416688,30.75022533
113.5378353,22.19444127,28.5960932
113.5378353,22.19471566,26.35764393
113.5378353,22.19499005,24.86050071
113.5378353,22.19526443,23.67475428
113.5378353,22.19553882,22.51849435
113.5378353,22.19581321,21.96601315
113.5378353,22.1960876,21.54596695
113.5378353,22.19636199,21.26517718
113.5378353,22.19663638,21.24689468
113.5378353,22.19691077,21.23287815
113.5378353,22.19718516,21.17701434
113.5378353,22.19745955,21.01362664
113.5378353,22.19773394,20.69234099
113.5378353,22.19800832,20.19940137
113.5378353,22.19828271,19.60507548
113.5378353,22.1985571,19.09665566
113.5378353,22.19883149,18.70164402
113.5378353,22.19910588,18.41341014
113.5378353,22.19938027,18.14164627
113.5378353,22.19965466,17.87841402
113.5378353,22.19992905,17.61472194
113.5378353,22.20020344,17.53015984
113.5378353,22.20047782,17.45908301
113.5378353,22.20075221,17.2887169
113.5378353,22.2010266,17.13202615
113.5378353,22.20130099,17.2542678
113.5378353,22.20157538,17.38578491
113.5378353,22.20184977,17.48410505
113.5378353,22.20212416,17.53890607
113.5378353,22.20239855,17.56904839
113.5378353,22.20267294,17.61464031
113.5378353,22.20294732,17.56120574
113.5378353,22.20322171,17.3216776
113.5378353,22.2034961,17.21450482
113.5378353,22.20377049,17.03139317
113.5378353,22.20404488,16.70002673
113.5378353,22.20431927,16.21776449
113.5378353,22.20459366,15.74959532
113.5378353,22.20486805,15.20399481
113.5378353,22.20514244,14.49518294
113.5378353,22.20541683,13.69551184
113.5378353,22.20569121,12.9552647
113.5378353,22.2059656,12.05575137
113.5378353,22.20623999,11.04511546
113.5378353,22.20651438,10.11695524
113.5378353,22.20678877,9.203031393
113.5378353,22.20706316,8.320530185
113.5378353,22.20733755,7.406949652
113.5378353,22.20761194,6.807197684
113.5378353,22.20788633,6.394440531
113.5378353,22.20816071,6.068564611
113.5378353,22.2084351,5.756661716
113.5378353,22.20870949,5.443741328
113.5378353,22.20898388,5.329950162
113.5378353,22.20925827,5.157490242
113.5378353,22.20953266,5.13451745
113.5378353,22.20980705,5.064593867
113.5378353,22.21008144,4.932951212
113.5378353,22.21035583,4.739588781
113.5378353,22.21063021,4.48450447
113.5378353,22.2109046,4.215446925
113.5378353,22.21117899,4.149487094
113.5378353,22.21145338,4.141112768
113.5378353,22.21172777,4.212617032
113.5378353,22.21200216,4.26340787
113.5378353,22.21227655,4.28515417
113.5378353,22.21255094,4.277855932
113.5378353,22.21282533,4.241512805
113.5378353,22.21309972,4.17612479
113.5378353,22.2133741,4.081692236
113.5378353,22.21364849,3.958215144
113.5378353,22.21392288,3.805693163
113.5378353,22.21419727,3.624127346
113.5378353,22.21447166,3.413515938
113.5378353,22.21474605,3.173859992
113.5378353,22.21502044,2.905159157
113.5378353,22.21529483,2.663960508
113.5378353,22.21556922,2.397474302
113.5378353,22.2158436,2.105574256
113.5378353,22.21611799,1.78826037
113.5378353,22.21639238,1.445532646
113.5378353,22.21666677,1.098254296
113.5380934,22.17825232,1.019504771
113.5380934,22.17852671,1.057505711
113.5380934,22.1788011,1.088245253
113.5380934,22.17907549,1.111723749
113.5380934,22.17934988,1.127940935
113.5380934,22.17962427,1.136897162
113.5380934,22.17989865,1.138591991
113.5380934,22.18017304,1.133025861
113.5380934,22.18044743,1.120198596
113.5380934,22.18072182,1.100109934
113.5380934,22.18099621,1.072760225
113.5380934,22.1812706,1.038149206
113.5380934,22.18291693,1.110688773
113.5380934,22.18319132,1.230008497
113.5380934,22.18346571,1.371559789
113.5380934,22.1837401,1.489297134
113.5380934,22.18401449,1.643842524
113.5380934,22.18428888,1.769343727
113.5380934,22.18456327,1.902827023
113.5380934,22.18483766,2.212601665
113.5380934,22.18511204,3.077038819
113.5380934,22.18538643,3.994106048
113.5380934,22.18566082,5.113833095
113.5380934,22.18593521,6.870224913
113.5380934,22.1862096,8.754877741
113.5380934,22.18648399,10.70311887
113.5380934,22.18675838,12.8710415
113.5380934,22.18703277,15.15758844
113.5380934,22.18730716,17.3116152
113.5380934,22.18758154,19.29436692
113.5380934,22.18785593,21.43826622
113.5380934,22.18813032,23.45148688
113.5380934,22.18840471,25.42830998
113.5380934,22.1886791,27.38945486
113.5380934,22.18895349,29.14208072
113.5380934,22.18922788,30.67134481
113.5380934,22.18950227,31.97675717
113.5380934,22.18977666,33.38346117
113.5380934,22.19005105,34.7732412
113.5380934,22.19032543,36.09009186
113.5380934,22.19059982,37.14264825
113.5380934,22.19087421,37.89093225
113.5380934,22.1911486,38.29992371
113.5380934,22.19142299,38.43902348
113.5380934,22.19169738,38.80091653
113.5380934,22.19197177,38.90970352
113.5380934,22.19224616,38.86655465
113.5380934,22.19252055,38.67080237
113.5380934,22.19279493,38.33942113
113.5380934,22.19306932,37.63094684
113.5380934,22.19334371,36.66025336
113.5380934,22.1936181,35.46769899
113.5380934,22.19389249,33.99183401
113.5380934,22.19416688,32.14741093
113.5380934,22.19444127,30.02374161
113.5380934,22.19471566,27.86544407
113.5380934,22.19499005,26.3201598
113.5380934,22.19526443,24.95089703
113.5380934,22.19553882,23.59007838
113.5380934,22.19581321,23.12340627
113.5380934,22.1960876,22.78768765
113.5380934,22.19636199,22.45681753
113.5380934,22.19663638,22.38289604
113.5380934,22.19691077,22.32509218
113.5380934,22.19718516,22.17803874
113.5380934,22.19745955,21.90320285
113.5380934,22.19773394,21.54203144
113.5380934,22.19800832,21.11837863
113.5380934,22.19828271,20.59847817
113.5380934,22.1985571,20.01459998
113.5380934,22.19883149,19.77949627
113.5380934,22.19910588,19.43719525
113.5380934,22.19938027,19.1861339
113.5380934,22.19965466,18.89595205
113.5380934,22.19992905,18.58362645
113.5380934,22.20020344,18.42882347
113.5380934,22.20047782,18.36171352
113.5380934,22.20075221,18.22607948
113.5380934,22.2010266,17.98942532
113.5380934,22.20130099,18.13541037
113.5380934,22.20157538,18.33910282
113.5380934,22.20184977,18.55100565
113.5380934,22.20212416,18.78350666
113.5380934,22.20239855,19.15281931
113.5380934,22.20267294,19.36643689
113.5380934,22.20294732,19.37413157
113.5380934,22.20322171,19.22693345
113.5380934,22.2034961,19.11161739
113.5380934,22.20377049,18.78771546
113.5380934,22.20404488,18.37131256
113.5380934,22.20431927,17.80835047
113.5380934,22.20459366,17.23313279
113.5380934,22.20486805,16.70000299
113.5380934,22.20514244,15.98230632
113.5380934,22.20541683,15.07782686
113.5380934,22.20569121,14.28334288
113.5380934,22.2059656,13.36199942
113.5380934,22.20623999,12.28837076
113.5380934,22.20651438,11.32756308
113.5380934,22.20678877,10.40732478
113.5380934,22.20706316,9.511532728
113.5380934,22.20733755,8.500961644
113.5380934,22.20761194,7.648232629
113.5380934,22.20788633,7.099310788
113.5380934,22.20816071,6.715628584
113.5380934,22.2084351,6.38913936
113.5380934,22.20870949,6.073449985
113.5380934,22.20898388,5.843683141
113.5380934,22.20925827,5.64898329
113.5380934,22.20953266,5.462196089
113.5380934,22.20980705,5.392272507
113.5380934,22.21008144,5.260629149
113.5380934,22.21035583,5.067266718
113.5380934,22.21063021,4.812183109
113.5380934,22.2109046,4.498873267
113.5380934,22.21117899,4.347390619
113.5380934,22.21145338,4.285183585
113.5380934,22.21172777,4.310369774
113.5380934,22.21200216,4.361160612
113.5380934,22.21227655,4.382906912
113.5380934,22.21255094,4.375608674
113.5380934,22.21282533,4.339265547
113.5380934,22.21309972,4.281092236
113.5380934,22.2133741,4.192198708
113.5380934,22.21364849,4.070629943
113.5380934,22.21392288,3.916385591
113.5380934,22.21419727,3.729466353
113.5380934,22.21447166,3.511268679
113.5380934,22.21474605,3.271612733
113.5380934,22.21502044,3.002911899
113.5380934,22.21529483,2.728550318
113.5380934,22.21556922,2.462064462
113.5380934,22.2158436,2.170164065
113.5380934,22.21611799,1.85285018
113.5380934,22.21639238,1.510122455
113.5380934,22.21666677,1.141979137
113.5383515,22.17852671,1.03037564
113.5383515,22.1788011,1.061115183
113.5383515,22.17907549,1.084593678
113.5383515,22.17934988,1.100810864
113.5383515,22.17962427,1.109767091
113.5383515,22.17989865,1.11146192
113.5383515,22.18017304,1.10589579
113.5383515,22.18044743,1.093068525
113.5383515,22.18072182,1.072979863
113.5383515,22.18099621,1.045630154
113.5383515,22.1812706,1.011019135
113.5383515,22.18291693,1.070544429
113.5383515,22.18319132,1.181521756
113.5383515,22.18346571,1.323073048
113.5383515,22.1837401,1.439210851
113.5383515,22.18401449,1.586639018
113.5383515,22.18428888,1.712140222
113.5383515,22.18456327,1.867413324
113.5383515,22.18483766,2.136197699
113.5383515,22.18511204,2.982811927
113.5383515,22.18538643,3.853088414
113.5383515,22.18566082,5.0402732
113.5383515,22.18593521,6.82327181
113.5383515,22.1862096,8.653607041
113.5383515,22.18648399,10.59511705
113.5383515,22.18675838,12.82922613
113.5383515,22.18703277,14.96253838
113.5383515,22.18730716,17.12272342
113.5383515,22.18758154,19.40808207
113.5383515,22.18785593,21.57800521
113.5383515,22.18813032,23.6780664
113.5383515,22.18840471,25.77910207
113.5383515,22.1886791,27.76227126
113.5383515,22.18895349,29.51631486
113.5383515,22.18922788,31.05174998
113.5383515,22.18950227,32.39225907
113.5383515,22.18977666,33.9035377
113.5383515,22.19005105,35.26123407
113.5383515,22.19032543,36.60048363
113.5383515,22.19059982,37.67503219
113.5383515,22.19087421,38.38557132
113.5383515,22.1911486,38.72215548
113.5383515,22.19142299,38.86017488
113.5383515,22.19169738,39.26113661
113.5383515,22.19197177,39.64660846
113.5383515,22.19224616,39.81308552
113.5383515,22.19252055,39.74582146
113.5383515,22.19279493,39.46295535
113.5383515,22.19306932,38.78931444
113.5383515,22.19334371,37.8499146
113.5383515,22.1936181,36.72030833
113.5383515,22.19389249,35.25143351
113.5383515,22.19416688,33.42398337
113.5383515,22.19444127,31.39772706
113.5383515,22.19471566,29.37803476
113.5383515,22.19499005,27.85353061
113.5383515,22.19526443,26.31683698
113.5383515,22.19553882,24.85710693
113.5383515,22.19581321,24.28954331
113.5383515,22.1960876,23.93360495
113.5383515,22.19636199,23.54564518
113.5383515,22.19663638,23.35027972
113.5383515,22.19691077,23.2866003
113.5383515,22.19718516,23.12245296
113.5383515,22.19745955,22.83777054
113.5383515,22.19773394,22.6717373
113.5383515,22.19800832,22.37416672
113.5383515,22.19828271,21.96224488
113.5383515,22.1985571,21.38073341
113.5383515,22.19883149,21.12969733
113.5383515,22.19910588,20.61247361
113.5383515,22.19938027,20.09762247
113.5383515,22.19965466,19.79049951
113.5383515,22.19992905,19.67855527
113.5383515,22.20020344,19.6607867
113.5383515,22.20047782,19.54320829
113.5383515,22.20075221,19.31299822
113.5383515,22.2010266,19.10965307
113.5383515,22.20130099,19.22955299
113.5383515,22.20157538,19.47517104
113.5383515,22.20184977,19.95578057
113.5383515,22.20212416,20.48926939
113.5383515,22.20239855,20.95183678
113.5383515,22.20267294,21.19014367
113.5383515,22.20294732,21.18231938
113.5383515,22.20322171,21.15550219
113.5383515,22.2034961,21.01976327
113.5383515,22.20377049,20.68684667
113.5383515,22.20404488,20.19472947
113.5383515,22.20431927,19.60156104
113.5383515,22.20459366,18.96390816
113.5383515,22.20486805,18.27679012
113.5383515,22.20514244,17.4609412
113.5383515,22.20541683,16.54369374
113.5383515,22.20569121,15.65801602
113.5383515,22.2059656,14.70932999
113.5383515,22.20623999,13.57912306
113.5383515,22.20651438,12.59036166
113.5383515,22.20678877,11.63120036
113.5383515,22.20706316,10.67751501
113.5383515,22.20733755,9.628713202
113.5383515,22.20761194,8.738306418
113.5383515,22.20788633,7.857338525
113.5383515,22.20816071,7.354775373
113.5383515,22.2084351,6.992518082
113.5383515,22.20870949,6.645798008
113.5383515,22.20898388,6.338181978
113.5383515,22.20925827,6.113286739
113.5383515,22.20953266,5.865623875
113.5383515,22.20980705,5.665348214
113.5383515,22.21008144,5.533705558
113.5383515,22.21035583,5.340342426
113.5383515,22.21063021,5.085258817
113.5383515,22.2109046,4.768454731
113.5383515,22.21117899,4.562469877
113.5383515,22.21145338,4.397134577
113.5383515,22.21172777,4.382427286
113.5383515,22.21200216,4.441828901
113.5383515,22.21227655,4.483637022
113.5383515,22.21255094,4.492769556
113.5383515,22.21282533,4.469226502
113.5383515,22.21309972,4.413007861
113.5383515,22.2133741,4.324114333
113.5383515,22.21364849,4.202545568
113.5383515,22.21392288,4.048301567
113.5383515,22.21419727,3.861382328
113.5383515,22.21447166,3.641787502
113.5383515,22.21474605,3.389517439
113.5383515,22.21502044,3.104571788
113.5383515,22.21529483,2.786952304
113.5383515,22.21556922,2.504170113
113.5383515,22.2158436,2.212270067
113.5383515,22.21611799,1.894956181
113.5383515,22.21639238,1.552228106
113.5383515,22.21666677,1.188273676
113.5386096,22.1788011,1.027561305
113.5386096,22.17907549,1.0510398
113.5386096,22.17934988,1.067256986
113.5386096,22.17962427,1.076213213
113.5386096,22.17989865,1.077908042
113.5386096,22.18017304,1.072341912
113.5386096,22.18044743,1.059514647
113.5386096,22.18072182,1.039425985
113.5386096,22.18099621,1.012076276
113.5386096,22.18291693,1.011128401
113.5386096,22.18319132,1.11156066
113.5386096,22.18346571,1.252103552
113.5386096,22.1837401,1.368240303
113.5386096,22.18401449,1.503740284
113.5386096,22.18428888,1.650183294
113.5386096,22.18456327,1.809515466
113.5386096,22.18483766,2.001977626
113.5386096,22.18511204,2.857145118
113.5386096,22.18538643,3.67522838
113.5386096,22.18566082,4.981945103
113.5386096,22.18593521,6.773448293
113.5386096,22.1862096,8.611955754
113.5386096,22.18648399,10.53228095
113.5386096,22.18675838,12.708478
113.5386096,22.18703277,14.91478876
113.5386096,22.18730716,17.16805533
113.5386096,22.18758154,19.56793386
113.5386096,22.18785593,21.78986287
113.5386096,22.18813032,23.86990513
113.5386096,22.18840471,25.89102921
113.5386096,22.1886791,27.88159274
113.5386096,22.18895349,29.69923359
113.5386096,22.18922788,31.22447974
113.5386096,22.18950227,32.66269275
113.5386096,22.18977666,34.1755524
113.5386096,22.19005105,35.50549742
113.5386096,22.19032543,36.8516172
113.5386096,22.19059982,37.91951141
113.5386096,22.19087421,38.64514491
113.5386096,22.1911486,39.09106368
113.5386096,22.19142299,39.61493309
113.5386096,22.19169738,40.10553689
113.5386096,22.19197177,40.44734337
113.5386096,22.19224616,40.64228575
113.5386096,22.19252055,40.55976501
113.5386096,22.19279493,40.25991269
113.5386096,22.19306932,39.60961125
113.5386096,22.19334371,38.77275131
113.5386096,22.1936181,37.66291671
113.5386096,22.19389249,36.24020739
113.5386096,22.19416688,34.54572221
113.5386096,22.19444127,32.66484441
113.5386096,22.19471566,30.7046993
113.5386096,22.19499005,29.38339947
113.5386096,22.19526443,27.79087852
113.5386096,22.19553882,26.13578149
113.5386096,22.19581321,25.46082589
113.5386096,22.1960876,25.03961404
113.5386096,22.19636199,24.5444774
113.5386096,22.19663638,24.34834778
113.5386096,22.19691077,24.77792694
113.5386096,22.19718516,25.03758933
113.5386096,22.19745955,25.04170573
113.5386096,22.19773394,24.91154511
113.5386096,22.19800832,24.59452489
113.5386096,22.19828271,24.07309545
113.5386096,22.1985571,23.56487723
113.5386096,22.19883149,23.22949797
113.5386096,22.19910588,22.72958353
113.5386096,22.19938027,22.32806042
113.5386096,22.19965466,21.93745607
113.5386096,22.19992905,21.47709462
113.5386096,22.20020344,21.01689088
113.5386096,22.20047782,20.79035673
113.5386096,22.20075221,20.57981371
113.5386096,22.2010266,20.24641077
113.5386096,22.20130099,20.30181573
113.5386096,22.20157538,20.88061783
113.5386096,22.20184977,21.54579854
113.5386096,22.20212416,22.1309143
113.5386096,22.20239855,22.62338133
113.5386096,22.20267294,22.86168822
113.5386096,22.20294732,22.98174256
